kepoi_name,koi_disposition,kepid,koi_period,koi_time0bk,koi_duration,koi_depth,koi_max_sngle_ev,koi_max_mult_ev,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag
K00214.01,CONFIRMED,11046458,3.311864148,131.7427761,1.4049,5976.5,39.35819,436.30713,319.0,5461.0,4.499,0.44,0.937,1.012,298.62488,48.57745,14.256
K02042.01,CANDIDATE,9111849,63.0732241,191.2532,5.397,671.3,11.3987055,35.425816,23.0,6234.0,3.209,0.56,6.354,2.382,298.75018,45.4664,13.089
K00220.01,CONFIRMED,7132798,2.422084188,132.940079,2.5613,1871.8,27.22816,399.3786,551.0,5598.0,4.565,-0.1,0.83,0.928,295.94641,42.65892,14.236
K02043.01,CONFIRMED,3448130,78.5461106,144.06871,8.689,658.7,9.026488,23.548868,18.0,5808.0,4.172,0.14,1.397,1.058,292.5878,38.52203,14.087
K02044.01,CONFIRMED,9656252,16.92342126,145.81407,4.1864,1125.3,5.9767494,32.034893,70.0,5786.0,4.465,0.16,0.99,1.044,294.64816,46.392361,15.818
K02045.01,CONFIRMED,6026438,5.47665801,135.70431,2.5482,648.0,5.4740853,25.446098,188.0,4650.0,4.589,-0.04,0.706,0.704,285.75146,41.33564,15.549
K01835.01,CONFIRMED,9471268,4.580346161,134.0754,2.097,308.3,6.5903087,35.994656,268.0,5103.0,4.558,0.04,0.789,0.82,294.32553,46.002251,13.693
K01835.02,CONFIRMED,9471268,2.248288213,133.425805,2.0361,263.2,6.2117267,44.245068,596.0,5103.0,4.558,0.04,0.789,0.82,294.32553,46.002251,13.693
K01835.03,CONFIRMED,9471268,6.76690759,136.61633,1.7062,249.3,4.33808,22.271885,169.0,5103.0,4.558,0.04,0.789,0.82,294.32553,46.002251,13.693
K01837.01,CONFIRMED,10657406,34.1732156,137.78862,4.7679,635.0,10.137758,39.367767,42.0,5201.0,4.573,0.36,0.834,0.948,288.3725,47.933559,13.733
K01838.01,CONFIRMED,5526527,16.7364755,143.13606,2.151,1147.0,9.909172,36.20435,80.0,4334.0,4.618,-0.06,0.653,0.646,289.62524,40.708729,14.786
K01902.01,FALSE POSITIVE,5809954,137.8645881,172.8113,1.922,2363.0,11.64278,24.076408,9.0,3645.0,4.797,-0.08,0.449,0.46,296.87683,41.080582,14.645
K01904.01,CONFIRMED,8766650,12.43929428,136.37952,3.176,254.3,5.458994,30.03955,104.0,4987.0,4.531,-0.08,0.773,0.742,296.54752,44.941929,13.395
K01905.01,CONFIRMED,10328393,7.62635494,136.01585,2.4168,296.1,4.9048095,30.694172,176.0,4955.0,4.61,-0.1,0.721,0.774,286.66296,47.4137,14.017
K01906.01,CANDIDATE,11773328,8.710442022,134.614376,0.9425,1196.4,6.6285152,34.502525,156.0,5416.0,4.575,-0.04,0.809,0.9,296.62347,49.979172,14.816
K01907.01,CONFIRMED,7094486,11.35010642,134.04612,2.2792,1221.0,6.3078914,33.785835,116.0,3597.0,4.734,0.4,0.514,0.522,282.85992,42.66576,15.278
K01974.01,CONFIRMED,7289577,109.4450597,197.9832,3.792,1269.6,9.468326,23.831078,11.0,5403.0,4.5,0.0,0.868,0.868,294.08392,42.809589,14.937
K01975.01,CONFIRMED,8543100,7.56052209,134.47889,3.8573,659.8,5.073486,29.601961,170.0,5895.0,4.503,-0.02,0.94,1.026,283.84515,44.609089,15.986
K01976.01,CONFIRMED,2693736,12.12401737,134.955,3.3091,788.4,5.64753,33.63076,114.0,5094.0,4.469,0.16,0.87,0.813,286.11536,37.966999,15.09
K01977.01,CONFIRMED,9412760,9.38740646,137.38383,1.6165,384.6,4.95761,25.269794,138.0,4500.0,4.656,-0.02,0.646,0.71,295.22879,45.97102,14.028
K01977.02,CONFIRMED,9412760,7.41556471,137.81512,1.973,150.4,3.1523068,11.42809,175.0,4500.0,4.656,-0.02,0.646,0.71,295.22879,45.97102,14.028
K02045.02,CONFIRMED,6026438,24.2101973,141.4698,4.046,458.0,4.049672,11.474611,41.0,4650.0,4.589,-0.04,0.706,0.704,285.75146,41.33564,15.549
K02046.01,CONFIRMED,10663396,23.8990075,151.39847,15.955,293.4,8.416729,33.028297,30.0,5511.0,3.914,0.1,1.93,1.115,290.97934,47.988998,13.153
K02047.01,CONFIRMED,11457726,6.22161107,131.99094,3.4117,165.0,4.6385717,24.55109,215.0,6277.0,4.417,-0.02,1.097,1.148,293.19537,49.316502,13.977
K02048.01,CONFIRMED,8956206,6.17998508,132.72278,2.1094,750.5,4.509111,25.766874,217.0,5149.0,4.551,-0.02,0.791,0.811,293.05801,45.248821,15.801
K02049.01,CONFIRMED,9649706,1.569066598,133.04032,2.7803,147.2,4.5790415,37.942986,859.0,5821.0,4.172,0.12,1.395,1.054,292.04437,46.329029,13.93
K01839.01,CONFIRMED,5856571,9.59068586,132.68264,3.452,544.6,10.609532,40.48698,113.0,5476.0,3.904,-0.56,1.673,0.819,284.09457,41.182819,13.237
K01840.01,CONFIRMED,7765528,7.03932913,133.85433,3.514,836.7,5.6518683,39.687874,187.0,5846.0,4.278,0.14,1.24,1.064,295.8287,43.425491,14.915
K01841.01,CONFIRMED,11760231,49.6075771,138.41517,2.9575,626.7,11.228867,40.47373,28.0,5187.0,4.592,0.0,0.774,0.858,290.16525,49.923859,13.218
K01842.01,CONFIRMED,7779077,16.84183355,137.99443,2.6194,822.1,8.058721,31.661684,78.0,5602.0,4.404,0.1,1.009,0.941,299.25031,43.410439,14.306
K00200.01,CONFIRMED,6046540,7.340714946,134.3457036,2.9987,8510.5,103.31487,913.0406,184.0,6056.0,4.191,0.36,1.498,1.268,293.09253,41.355518,14.412
K01908.01,CONFIRMED,5706966,12.55111099,137.26226,3.1293,494.1,6.710395,27.182327,107.0,4213.0,4.669,-0.2,0.598,0.609,292.28607,40.913589,14.731
K00208.01,CONFIRMED,3762468,3.003879547,134.709874,3.2848,8538.0,41.05356,482.27795,354.0,6311.0,4.398,0.21,1.172,1.253,295.30753,38.881641,14.996
K01908.02,CONFIRMED,5706966,24.0884178,134.42178,3.952,387.2,4.35663,15.767821,52.0,4213.0,4.669,-0.2,0.598,0.609,292.28607,40.913589,14.731
K01909.01,CONFIRMED,10130039,12.75800092,133.95888,4.1828,187.9,6.2011385,32.72165,106.0,5782.0,4.34,-0.02,1.095,0.957,287.14066,47.115189,12.776
K01909.02,CONFIRMED,10130039,5.47033376,131.49548,3.1441,112.0,5.4906163,25.334806,231.0,5782.0,4.34,-0.02,1.095,0.957,287.14066,47.115189,12.776
K01978.01,CONFIRMED,9518318,6.51112385,131.70646,1.6919,695.1,4.906323,31.28787,209.0,6032.0,4.465,-0.02,1.001,1.065,288.0119,46.117611,15.214
K01978.02,CONFIRMED,9518318,23.85163321,147.61456,2.4453,833.7,6.0068283,23.321205,54.0,6032.0,4.465,-0.02,1.001,1.065,288.0119,46.117611,15.214
K01979.01,CONFIRMED,7273277,2.714078374,133.71179,1.3115,143.5,4.1509986,30.774206,493.0,5815.0,4.461,0.12,0.992,1.038,289.04221,42.882488,12.987
K01980.01,CONFIRMED,11769890,122.8799543,165.46356,7.835,717.7,10.315938,28.170069,11.0,5413.0,4.51,0.0,0.861,0.875,295.18164,49.945782,13.8
K01982.01,CONFIRMED,6862721,4.88753111,132.70783,2.034,679.6,4.517726,27.71851,272.0,5568.0,4.499,0.44,0.957,1.053,291.71146,42.341499,15.768
K02059.01,CONFIRMED,12301181,6.14728341,134.87289,2.7645,119.7,4.630854,21.83112,221.0,4997.0,4.598,0.0,0.746,0.806,287.59009,51.06057,12.906
K02060.01,CONFIRMED,9279354,2.800111267,132.04865,1.0237,706.7,3.9563286,28.339994,482.0,4786.0,4.579,-0.2,0.704,0.686,291.22433,45.778091,15.229
K02062.01,CONFIRMED,6774880,34.3511339,134.19046,4.4408,599.4,6.970502,24.68519,37.0,6091.0,4.487,-0.14,0.967,1.045,291.03363,42.26786,14.998
K00221.01,CONFIRMED,3937519,3.413036353,132.443054,2.61366,3868.7,32.43251,455.0805,398.0,5392.0,4.314,0.18,1.087,0.888,285.93069,39.098141,14.622
K02063.01,CONFIRMED,7449541,3.00725068,131.90484,4.4302,285.8,3.4554873,23.920347,455.0,5667.0,4.587,-0.36,0.781,0.873,293.20059,43.050041,15.62
K01843.01,CONFIRMED,5080636,4.194496867,134.13511,1.7807,660.7,5.51606,40.03304,245.0,3706.0,4.747,0.26,0.522,0.555,285.01309,40.220749,14.404
K01843.02,CANDIDATE,5080636,6.35585682,137.49837,1.55,176.6,3.693264,9.861219,154.0,3706.0,4.747,0.26,0.522,0.555,285.01309,40.220749,14.404
K01845.01,CONFIRMED,3338885,1.970340203,131.948389,1.7901,403.2,4.657093,44.915237,675.0,4883.0,3.972,0.56,1.667,0.951,290.54855,38.495281,14.438
K01845.02,CONFIRMED,3338885,5.05821338,135.702454,1.132,748.3,5.601307,30.207308,237.0,4883.0,3.972,0.56,1.667,0.951,290.54855,38.495281,14.438
K01847.01,CONFIRMED,6776401,26.85323647,143.31303,4.4557,965.8,9.713177,43.310688,51.0,5329.0,4.455,-0.14,0.869,0.786,291.5162,42.248192,14.812
K01909.03,CONFIRMED,10130039,25.0985083,145.56829,2.7727,167.6,5.5788984,19.200647,50.0,5782.0,4.34,-0.02,1.095,0.957,287.14066,47.115189,12.776
K01910.01,CONFIRMED,8226050,34.2685741,147.05143,4.8251,699.3,7.297534,27.756182,37.0,5083.0,4.468,0.18,0.872,0.815,289.19263,44.149319,14.685
K01911.01,CONFIRMED,9965957,5.75321539,136.75617,1.7948,733.8,5.088588,30.750694,186.0,5445.0,4.51,0.48,0.929,1.017,297.40155,46.824001,15.196
K01913.01,CONFIRMED,9704384,5.50860699,132.2983,3.0788,203.9,5.672402,35.991123,241.0,5448.0,4.489,0.0,0.883,0.877,289.29626,46.457951,13.317
K01914.01,CONFIRMED,8426567,18.93055119,143.25058,3.372,684.0,7.3504725,29.305529,69.0,5015.0,3.987,0.36,1.643,0.955,290.24805,44.435242,14.417
K00215.01,FALSE POSITIVE,12508335,42.94386258,155.206515,3.7591,9207.9,64.62452,278.8515,33.0,5750.0,4.4,-0.42,0.94,0.808,290.16513,51.467258,14.708
K01984.01,CONFIRMED,10094670,22.06402,148.9199,4.1,388.7,6.3318763,27.015203,47.0,6232.0,4.432,0.07,1.09,1.174,298.49329,47.013039,13.698
K01985.01,CONFIRMED,8142942,5.756245244,133.903421,1.071,623.6,6.6662774,41.952225,235.0,4931.0,4.605,0.0,0.734,0.794,280.92612,44.087929,13.708
K01986.01,CONFIRMED,8257205,148.4601819,151.38686,5.499,1532.1,10.977376,27.866648,9.0,5159.0,4.548,0.16,0.821,0.868,298.97217,44.132381,14.839
K01988.01,CONFIRMED,9044228,0.934885365,131.580676,1.4083,270.4,4.7595024,45.290287,1432.0,4777.0,3.909,0.56,1.795,0.953,298.3266,45.31551,14.145
K02051.01,CONFIRMED,7265298,25.7626846,147.6963,6.908,619.5,7.1706915,33.93693,47.0,5739.0,4.381,0.14,1.069,1.002,285.79947,42.811779,15.087
K02051.02,CONFIRMED,7265298,11.0317836,362.3431,4.753,182.3,4.2159834,13.435833,105.0,5739.0,4.381,0.14,1.069,1.002,285.79947,42.811779,15.087
K00220.02,CONFIRMED,7132798,4.12511935,133.64014,2.877,114.7,4.203215,16.764023,298.0,5598.0,4.565,-0.1,0.83,0.928,295.94641,42.65892,14.236
K02052.01,CANDIDATE,3248501,4.22464216,133.09108,1.403,987.0,4.175575,27.598013,248.0,6343.0,4.408,0.07,1.14,1.213,294.69772,38.364159,15.341
K02053.01,CONFIRMED,2307415,13.12162167,133.39526,3.6138,196.9,5.364537,27.209827,97.0,6140.0,4.265,0.0,1.277,1.094,292.42108,37.682819,12.992
K01848.01,CONFIRMED,7430034,49.6220669,137.10149,7.222,505.5,11.796135,38.522243,28.0,5938.0,4.331,0.16,1.184,1.097,286.71072,43.043449,13.429
K01849.01,CONFIRMED,9735426,8.08801663,138.73516,1.8334,952.9,7.423082,39.4025,168.0,5269.0,4.494,0.14,0.874,0.87,300.37128,46.408279,14.624
K01850.01,CONFIRMED,8826168,11.55103848,134.90803,3.3601,402.8,6.9801226,40.4234,116.0,5907.0,4.395,0.0,1.058,1.014,294.61301,45.060169,14.138
K01851.01,CONFIRMED,10464050,4.469754641,131.84402,1.813,553.9,5.920085,40.748875,304.0,5988.0,4.507,-0.12,0.934,1.021,289.2489,47.650101,14.769
K01852.01,CONFIRMED,9763348,15.77382794,137.53051,4.957,313.6,5.981702,34.133038,86.0,6283.0,4.129,-0.06,1.531,1.15,288.41769,46.590431,13.205
K01915.01,CONFIRMED,9101496,6.56226483,132.61123,4.0144,260.8,5.451816,33.815254,203.0,5878.0,4.005,0.24,1.812,1.212,296.06433,45.428619,13.996
K01916.01,CONFIRMED,6037581,20.67876365,151.69245,4.6395,323.9,5.9633765,26.140358,64.0,5865.0,4.266,0.16,1.272,1.088,290.23764,41.331379,13.598
K00209.01,CONFIRMED,10723750,50.79034648,135.632759,10.8474,5671.1,91.49705,376.44238,29.0,6163.0,4.185,-0.06,1.406,1.102,288.79303,48.04023,14.274
K01916.02,CONFIRMED,6037581,9.59993246,136.58227,4.3206,271.2,5.2048445,32.263363,142.0,5865.0,4.266,0.16,1.272,1.088,290.23764,41.331379,13.598
K01916.03,CONFIRMED,6037581,2.0248205,132.35465,2.55,63.3,4.208786,16.003586,621.0,5865.0,4.266,0.16,1.272,1.088,290.23764,41.331379,13.598
K01989.01,CONFIRMED,10779233,201.118319,187.56986,10.328,584.8,10.35031,21.656965,7.0,5646.0,4.447,0.0,0.954,0.929,283.11377,48.13139,13.328
K01990.01,CONFIRMED,11614617,24.7577652,142.06826,6.998,458.7,7.0413713,31.792923,55.0,6106.0,4.487,-0.16,0.966,1.043,293.88177,49.683151,14.49
K01992.01,CONFIRMED,11450414,12.7983174,133.64979,6.401,336.6,5.885593,31.15827,107.0,5592.0,4.115,0.16,1.451,1.0,289.19958,49.305721,14.513
K01996.01,CONFIRMED,4736569,10.13200555,132.91155,3.1683,911.6,5.9245596,31.41136,116.0,4777.0,4.689,-1.08,0.561,0.561,288.66891,39.824009,15.629
K01997.01,CONFIRMED,10384798,38.505224,158.30491,5.941,695.2,8.394553,28.735064,36.0,5974.0,4.504,-0.42,0.881,0.904,281.66299,47.568581,14.777
K02053.02,CONFIRMED,2307415,4.6126736,132.7757,3.0643,133.2,5.7404814,28.70658,293.0,6140.0,4.265,0.0,1.277,1.094,292.42108,37.682819,12.992
K02055.01,CONFIRMED,3128552,8.67890312,133.03651,3.5317,540.6,5.497077,29.641619,126.0,5509.0,4.308,0.16,1.116,0.924,294.15271,38.23304,14.523
K02056.01,CONFIRMED,10134152,39.3135699,154.93767,5.0137,500.1,8.180487,25.298313,33.0,6060.0,4.509,-0.22,0.925,1.008,289.06433,47.11742,14.476
K02057.01,CONFIRMED,9573685,5.94565516,133.99359,2.1604,401.2,4.6647468,26.828835,227.0,3974.0,4.7,-0.06,0.564,0.581,284.47653,46.252579,15.026
K02058.01,CONFIRMED,10329835,1.52373073,131.61813,1.4796,364.7,3.7324114,26.808985,881.0,3746.0,4.736,0.0,0.51,0.516,287.50116,47.469269,15.313
K00201.01,CONFIRMED,6849046,4.225384543,137.5606891,2.82038,7563.0,116.94335,1401.7281,313.0,5574.0,4.403,0.42,1.054,1.025,287.13058,42.350151,14.014
K01853.01,CONFIRMED,8804397,60.0853848,153.25707,7.007,432.2,11.139173,39.420227,19.0,6028.0,4.459,0.21,1.047,1.149,285.10406,45.008171,13.43
K01854.01,CONFIRMED,9662811,43.0343364,137.69007,6.571,541.6,11.465475,37.634098,27.0,5550.0,4.476,0.0,0.911,0.906,296.95886,46.394131,13.534
K01856.01,CANDIDATE,11570749,46.2991052,155.80223,5.2481,854.9,10.634604,34.45179,31.0,5396.0,4.035,-0.06,1.507,0.898,297.07861,49.502079,14.082
K01857.01,CONFIRMED,11297236,88.6440015,145.47193,7.82,625.5,14.281977,38.35715,15.0,5661.0,4.471,0.0,0.934,0.941,292.0134,49.019119,13.748
K01917.01,CONFIRMED,10074466,35.01190875,150.37126,2.868,436.7,7.4211526,27.80376,39.0,5872.0,4.332,0.1,1.153,1.041,291.53439,47.0425,13.624
K01920.01,CONFIRMED,8218379,16.57099265,133.90704,2.9052,644.9,6.27216,33.874874,78.0,5483.0,4.589,-0.22,0.779,0.865,285.12204,44.1106,14.64
K01921.01,CONFIRMED,7755636,16.00496657,135.25305,6.5047,377.5,5.9957867,34.956825,84.0,6384.0,4.029,0.12,1.904,1.412,292.75732,43.42691,12.818
K01922.01,CONFIRMED,9411166,1.954525966,132.29679,2.0944,392.8,5.1833353,35.474197,687.0,5741.0,4.331,0.16,1.136,1.01,294.61365,45.984619,15.356
K01922.02,CANDIDATE,9411166,15.09521323,139.474359,3.41,,,,,,,,,,294.61365,45.984619,15.356
K01923.01,CONFIRMED,4989057,7.23400381,137.67742,2.165,453.3,4.9379325,30.212036,141.0,5411.0,4.523,0.0,0.85,0.879,283.46936,40.13261,14.139
K01998.01,CONFIRMED,9834040,6.77408984,135.95524,2.6215,520.3,5.4710145,28.430346,198.0,6246.0,4.433,0.07,1.092,1.18,293.14447,46.666241,15.368
K00216.01,CONFIRMED,6152974,20.172024672,141.209182,3.1488,5368.1,37.637707,198.6218,65.0,5064.0,4.474,0.18,0.864,0.811,299.21317,41.424831,14.711
K02000.01,CONFIRMED,8802693,26.41044199,149.39541,3.0715,991.1,5.6758294,24.82197,52.0,5448.0,4.613,-0.38,0.734,0.815,284.18329,45.0741,15.593
K02001.01,CONFIRMED,6061773,8.27745764,138.25667,2.713,197.2,5.627897,25.780085,166.0,5129.0,3.884,-0.16,1.781,0.887,297.02109,41.377171,13.115
K02002.01,CONFIRMED,10024701,14.37504582,139.05924,3.208,251.1,4.8745027,22.670963,76.0,5931.0,4.403,0.0,1.053,1.023,296.75574,46.998291,13.286
K02064.01,CANDIDATE,2579043,6.31219171,136.93315,4.9377,403.7,5.240864,28.343649,215.0,6322.0,4.426,-0.12,1.075,1.124,292.13525,37.889622,14.959
K02066.01,CONFIRMED,3239671,147.97391,263.08561,6.854,1267.1,11.1462345,23.204792,9.0,5578.0,4.44,0.0,0.95,0.905,292.59164,38.399658,14.904
K02067.01,CONFIRMED,9304101,13.24503482,142.00573,4.4078,156.1,5.2294526,27.768732,99.0,5636.0,4.147,0.12,1.39,0.988,299.5495,45.769749,12.584
K02069.01,CONFIRMED,11360571,77.2550726,159.32399,10.214,589.5,7.940858,22.165401,17.0,6564.0,4.255,-0.16,1.356,1.212,296.46448,49.182907,13.754
K02071.01,CONFIRMED,6035124,3.85690686,134.47405,2.0808,127.8,4.598209,20.862171,347.0,5272.0,4.574,0.12,0.813,0.902,289.44452,41.31776,13.746
K01858.01,CONFIRMED,8160953,116.3311739,173.68887,7.025,1586.3,14.798361,34.19719,12.0,5354.0,4.533,0.0,0.835,0.868,290.14432,44.04995,14.767
K01858.02,CANDIDATE,8160953,86.049055,201.0385,29.28,429.9,,,,5733.0,4.432,0.07,0.997,0.981,290.14432,44.04995,14.767
K01860.01,CONFIRMED,4157325,6.31943553,132.22892,3.3422,581.1,7.5457764,45.591755,182.0,5670.0,4.397,0.06,1.022,0.949,291.55695,39.227291,14.028
K01860.02,CONFIRMED,4157325,12.20951755,360.3204,4.1808,538.1,7.213981,32.03609,90.0,5670.0,4.397,0.06,1.022,0.949,291.55695,39.227291,14.028
K01860.03,CONFIRMED,4157325,3.07644709,353.7643,2.6326,216.7,4.620691,22.377825,337.0,5670.0,4.397,0.06,1.022,0.949,291.55695,39.227291,14.028
K01924.01,FALSE POSITIVE,5108214,2.11913005,132.59,4.141,28.7,8.816657,14.853027,507.0,5799.0,3.813,0.16,2.377,1.339,294.2869,40.21381,7.837
K01925.01,CONFIRMED,9955598,68.958447,179.08158,3.128,123.3,10.726428,27.269234,18.0,5455.0,4.497,0.06,0.888,0.902,293.6792,46.85276,9.439
K00209.02,CONFIRMED,10723750,18.79591276,145.821854,7.5235,2431.4,34.18275,224.41634,67.0,6163.0,4.185,-0.06,1.406,1.102,288.79303,48.04023,14.274
K01927.01,FALSE POSITIVE,7219761,47.76397728,165.041066,4.08,,,,,,,,,,296.98605,42.72998,9.668
K01928.01,CONFIRMED,5770074,63.0380366,169.12161,7.3702,658.7,12.490564,38.719246,19.0,5798.0,4.411,0.0,1.019,0.976,283.80954,41.041241,13.605
K01929.01,CONFIRMED,10136549,9.69315023,132.81362,5.6725,141.8,6.1442604,31.918997,140.0,5683.0,4.108,0.1,1.472,1.014,290.06049,47.16396,12.727
K02003.01,FALSE POSITIVE,9851271,8.48031229,135.85319,7.105,351.1,6.9395614,31.598454,128.0,5910.0,4.364,-0.08,1.078,0.982,298.83334,46.65453,14.613
K02004.01,CONFIRMED,12154526,56.1886436,146.37945,6.5272,346.2,9.811869,28.219707,25.0,5700.0,4.327,0.34,1.176,1.071,288.64627,50.788979,13.351
K02005.01,CONFIRMED,6665512,6.92101452,135.64343,4.3591,529.7,5.7627587,31.725658,193.0,4461.0,4.661,-0.6,0.585,0.571,281.89835,42.165791,14.832
K02006.01,CONFIRMED,10525027,3.27344784,134.45023,1.7292,262.5,6.5249653,31.888021,408.0,3758.0,4.769,0.0,0.496,0.528,287.34674,47.772961,14.22
K02007.01,CONFIRMED,11069176,15.3789014,143.40629,4.662,185.1,4.83924,18.763317,90.0,5817.0,3.877,0.18,2.153,1.276,282.92499,48.626389,13.127
K01783.01,CONFIRMED,10005758,134.4785189,169.28141,5.9288,4033.5,62.04927,163.9393,9.0,5791.0,4.185,0.02,1.336,0.996,289.34143,46.988239,13.929
K01784.01,CANDIDATE,10158418,5.007414194,135.024066,1.3584,4413.9,46.335003,359.89984,214.0,5957.0,4.417,0.0,1.042,1.034,297.64606,47.167488,13.592
K01786.01,FALSE POSITIVE,3128793,24.68662378,137.53976,15.168,8052.3,31.166208,141.52931,47.0,4648.0,2.996,0.14,5.132,0.95,294.207,38.22345,14.633
K01787.01,CONFIRMED,5864975,98.7179332,131.58694,6.593,7320.0,50.721767,109.69163,10.0,5808.0,4.583,-0.46,0.786,0.871,287.95657,41.130329,15.7
K01788.01,CONFIRMED,2975770,71.52543938,191.69147,5.9189,5904.3,57.922966,110.04745,8.0,4855.0,4.542,0.12,0.778,0.769,287.73755,38.114559,14.521
K01861.01,CANDIDATE,3648437,17.50441726,135.74731,4.2585,725.4,9.516022,38.407654,74.0,5815.0,4.16,-0.18,1.329,0.933,292.16617,38.739052,13.926
K00202.01,CONFIRMED,7877496,1.72086129,133.0209998,2.0243,10184.0,108.06677,1733.5951,773.0,5742.0,4.297,0.26,1.215,1.068,286.11032,43.680962,14.309
K01862.01,CONFIRMED,7286173,56.4349933,151.41082,4.7381,580.0,11.894167,39.83727,25.0,5534.0,4.381,0.0,1.001,0.88,293.09399,42.896431,13.668
K01863.01,CONFIRMED,11126381,33.7888028,153.65384,5.496,649.2,8.6804905,31.054008,30.0,6202.0,4.436,-0.02,1.062,1.122,285.66711,48.719559,13.631
K01864.01,CONFIRMED,4149450,3.215109385,133.77747,4.365,158.0,4.678438,39.750046,418.0,5541.0,4.472,0.12,0.934,0.942,289.43811,39.270359,13.405
K01929.02,CONFIRMED,10136549,3.29276797,133.00741,4.8069,80.7,5.114976,28.208708,383.0,5683.0,4.108,0.1,1.472,1.014,290.06049,47.16396,12.727
K01930.01,CONFIRMED,5511081,13.72710334,138.74473,7.3419,199.2,6.538815,37.881386,74.0,5951.0,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119
K01930.02,CONFIRMED,5511081,24.3110031,137.0394,8.7682,184.4,8.290149,31.818357,43.0,5951.0,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119
K01930.03,CONFIRMED,5511081,44.4304059,143.5462,10.306,238.5,9.9086,29.388895,22.0,5951.0,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119
K01930.04,CONFIRMED,5511081,9.34145925,132.38581,6.18,81.7,4.9269395,18.664501,101.0,5951.0,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119
K01931.01,CONFIRMED,10978763,4.97760447,134.67304,2.5719,287.3,5.589385,27.2562,272.0,5353.0,4.358,0.16,1.023,0.87,293.35172,48.444641,14.531
K02007.02,CONFIRMED,11069176,21.1285655,149.27632,3.852,176.7,5.0000515,15.73313,58.0,5817.0,3.877,0.18,2.153,1.276,282.92499,48.626389,13.127
K02008.01,FALSE POSITIVE,8098728,24.4851178,137.6248,4.642,263.8,5.7237163,19.486044,55.0,6655.0,3.638,-0.58,2.995,1.42,292.22629,43.995312,10.8
K00216.02,CONFIRMED,6152974,7.51854537,132.53078,2.845,286.7,4.017333,14.684393,173.0,5064.0,4.474,0.18,0.864,0.811,299.21317,41.424831,14.711
K02009.01,CANDIDATE,2449431,86.7490807,170.29281,9.179,547.1,9.69979,29.13543,14.0,5579.0,4.419,0.0,0.97,0.901,292.77399,37.797691,13.82
K02010.01,CONFIRMED,5631630,25.96190067,138.96908,6.2732,350.3,7.560566,26.849998,43.0,6369.0,4.088,0.06,1.729,1.337,295.15811,40.898849,13.2
K01790.01,CONFIRMED,6504954,130.3543929,144.06022,6.474,5128.7,42.93742,112.924736,9.0,5970.0,4.463,0.1,1.015,1.089,285.37195,41.993912,15.254
K00196.01,CONFIRMED,9410930,1.855557556,137.181028,2.35672,10570.0,116.7339,1905.775,725.0,5657.0,4.441,-0.08,0.947,0.903,294.51324,45.98164,14.465
K01793.01,CANDIDATE,5731623,3.261759866,131.778858,1.7593,3876.1,17.227379,184.22118,352.0,6131.0,4.497,-0.24,0.945,1.023,298.31674,40.996101,15.28
K01794.01,FALSE POSITIVE,6153672,3.364425589,131.66843,1.3261,4843.0,14.293322,144.2503,393.0,5813.0,4.589,-0.52,0.775,0.855,299.35651,41.414291,15.337
K01797.01,CONFIRMED,10676014,16.78175788,139.79356,3.7386,908.0,17.222063,88.49196,63.0,4925.0,4.588,0.0,0.742,0.778,295.85938,47.93951,12.971
K01866.01,CONFIRMED,9520838,105.3035093,207.17015,6.214,1362.2,12.999271,29.1751,13.0,5534.0,4.515,0.0,0.875,0.914,289.41107,46.130852,14.986
K01867.01,CONFIRMED,8167996,2.549562652,132.60803,1.6999,495.1,4.730699,35.08392,526.0,3716.0,4.74,0.04,0.506,0.513,292.64236,44.087669,15.018
K01867.02,CONFIRMED,8167996,13.96950181,132.17062,1.5871,1110.0,5.9724545,27.163033,89.0,3716.0,4.74,0.04,0.506,0.513,292.64236,44.087669,15.018
K01867.03,CONFIRMED,8167996,5.21230171,132.71052,2.098,430.0,4.2599545,22.204264,235.0,3716.0,4.74,0.04,0.506,0.513,292.64236,44.087669,15.018
K01868.01,CONFIRMED,6773862,17.76076524,137.50778,1.6679,1287.2,6.9717007,36.35685,76.0,3826.0,4.744,-0.06,0.516,0.54,290.7084,42.237251,15.22
K01931.02,CONFIRMED,10978763,10.55840479,136.34449,3.366,194.2,3.8352168,12.907277,119.0,5353.0,4.358,0.16,1.023,0.87,293.35172,48.444641,14.531
K00210.01,CANDIDATE,10602291,20.92735802,139.325791,3.4256,8091.0,56.443657,250.81721,64.0,6126.0,4.358,-0.12,1.109,1.021,292.78235,47.800629,14.877
